<<<<<<< HEAD
item	cash	token0	token1	token2	token3	token4	class	script	note
s[none]	i[0]	i[0]	i[0]	i[0]	i[0]	i[0]	i[0]	s	c
item_tcg_loot_reward_series3_general_grievous_gutsack	35000								
item_tcg_loot_reward_series3_hh_15_torpedo_warhead	20000								
item_tcg_loot_reward_series3_wookiee_ceremonial_pipe	15000								
item_tcg_loot_reward_series3_jango_fett_memorial_statue	75000								
item_tcg_loot_reward_series3_boba_fett_statue	75000								
item_tcg_loot_reward_series3_emperor_palpatine_statuette	75000								
item_tcg_loot_reward_series3_sith_meditation_room_deed	375000								
item_tcg_loot_reward_series3_jedi_meditation_room_deed	375000								
item_tcg_loot_reward_series3_podracer_longtail	250000								
item_tcg_loot_reward_series3_koro2_exodrive_airspeeder	250000								
item_tcg_loot_reward_series3_armored_bantha	225000								
item_tcg_loot_reward_series3_swamp_speeder	250000								
item_tcg_loot_reward_series3_creature_pet_deed_massiff	185000								
item_tcg_loot_reward_series3_empal_surecon_center_medical_table	75000								
item_tcg_loot_reward_series3_wampa_skin_rug	75000								
item_tcg_loot_reward_series3_target_dummy	150000								
item_tcg_loot_reward_series3_house_sign	95000								
item_tcg_loot_reward_series3_mandalorian_skull_banner	75000								
item_tcg_loot_reward_series3_merr_sonn_jt12_jetpack_blueprints	45000								
item_tcg_loot_reward_series3_mustafar_travel_advertisement	45000								
item_tcg_loot_reward_series3_hoth_travel_advertisement	45000								
item_tcg_loot_reward_series3_swg_tcg_painting	45000								
item_tcg_loot_reward_series3_darth_vader_obi_wan_diorama	75000								
item_tcg_loot_reward_series3_guise_of_the_master	85000								
item_tcg_loot_reward_series3_gargans_hands_of_seduction	85000								
item_tcg_loot_reward_series3_greeter_battle_droid	225000								
item_tcg_loot_reward_series3_greeter_toydarian	225000								
item_tcg_loot_reward_series3_greeter_tusken	225000								
item_tcg_loot_reward_series3_nightsister_vendor	175000								
item_tcg_loot_reward_series3_battle_droid_vendor	175000								
=======
item	cash	token0	token1	token2	token3	token14	class	script	note
s[none]	i[0]	i[0]	i[0]	i[0]	i[0]	i[0]	i[0]	s	c
item_pgc_token_01	500000								
item_pgc_planet_hologram_naboo						4			
item_pgc_planet_hologram_naboo_02						4			
item_tcg_loot_reward_series3_general_grievous_gutsack	10000								
object/tangible/deed/player_house_deed/mustafar_house_lg.iff						20			
item_tcg_loot_reward_series3_swamp_speeder						4			
object/tangible/deed/vehicle_deed/barc_speeder_deed.iff						4			
object/tangible/veteran_reward/vehicle_walker_at_rt_camo.iff						4			
item_tcg_loot_reward_series4_geonosian_speeder_02_01						4			
item_tcg_loot_reward_series6_a1_deluxe_floater						4			
object/tangible/deed/vehicle_deed/instant_travel_terminal_royal_ship_deed.iff						100			
item_tcg_loot_reward_series4_home_itv_02_01						4			
item_tcg_loot_reward_series2_arc170_flightsuit						4			
item_tcg_loot_reward_series1_vendor_gungan						4			
item_tcg_loot_reward_series9_greeter_gungan						4			
item_tcg_loot_reward_series9_jedi_library_bookshelf						4			
item_tcg_loot_reward_series9_computer_console_01						4			
object/tangible/veteran_reward/data_terminal_s1.iff						4			
object/tangible/veteran_reward/data_terminal_s2.iff						4			
object/tangible/veteran_reward/data_terminal_s3.iff						4			
object/tangible/veteran_reward/data_terminal_s4.iff						4			
object/tangible/veteran_reward/frn_tech_console_sectional_a.iff						4			
object/tangible/veteran_reward/frn_tech_console_sectional_b.iff						4			
object/tangible/veteran_reward/frn_tech_console_sectional_c.iff						4			
object/tangible/veteran_reward/frn_tech_console_sectional_d.iff						4			
item_tcg_loot_reward_series3_jango_fett_memorial_statue						4			
item_tcg_loot_reward_series1_painting_trooper						4			
item_tcg_loot_reward_series3_creature_pet_deed_massiff						4			
item_tcg_loot_reward_series3_empal_surecon_center_medical_table						4			
item_tcg_loot_reward_series4_medical_table_02_01						4			
item_tcg_loot_reward_series3_target_dummy						4			
item_tcg_loot_reward_series3_swg_tcg_painting						4			
item_tcg_loot_reward_series6_build03_battle_droid_statuette						4			
item_tcg_loot_reward_series3_greeter_battle_droid						4			
item_tcg_loot_reward_series3_battle_droid_vendor						4			
item_tcg_loot_reward_series1_vendor_gungan						4			
item_tcg_loot_reward_series1_target_creature						4			
item_tcg_loot_reward_series2_v_wing						4			
item_tcg_loot_reward_series2_computer_console_02						4			
item_tcg_loot_reward_series4_chewbacca_statuette_02_01						4			
item_tcg_loot_reward_series4_peko_peko_mount_02_01						4			
item_tcg_loot_reward_series4_ball_of_peace_02_01						4			
item_tcg_loot_reward_series4_relaxation_pool_deed_02_01						4			
item_tcg_loot_reward_series4_creature_pet_deed_nuna_02_01						4			
item_tcg_loot_reward_series6_gualaar_mount						4			
item_tcg_loot_reward_series6_baby_colo_set						4			
item_tcg_loot_reward_series9_fish_tank						4			
item_tcg_loot_reward_series6_beast_muzzle						4			
object/tangible/veteran_reward/frn_vet_holo_starfighter.iff						4			
item_tcg_loot_reward_series5_mustafar_diorama						4			
item_tcg_loot_reward_series5_signal_unit						4			
item_tcg_loot_reward_series6_house_lamp						4			
item_tcg_loot_reward_series7_embroidered_sash						4			
item_tcg_loot_reward_series7_build03_gunship_blueprint						4			
item_tcg_loot_reward_series7_build04_broken_ball_turret						4			
item_cs_dna_acklay						4			
item_cs_dna_nexu						4			
item_cs_dna_reek						4			
item_costume_gungan	100								
item_costume_battle_droid	100								
costume_super_battle_droid	100								
item_costume_droideka	100								
costume_mustafarian_01	100								
item_costume_kit	1								
>>>>>>> b69511aac62f968d19305ea6fd12278ad6f3b87c
